単位[万kWh],,,,,,,,,,,,,,
DATE,TIME,東京エリア需要,供給力,,,,,,,,,,,
,,,原子力,火力,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,連系線,合計
2020/7/13,16:00,3492,0,2487,267,0,27,60,0,2,0,263,386,3492
2020/7/13,17:00,3397,0,2399,271,0,27,10,0,3,0,277,410,3397
2020/7/13,18:00,3382,0,2408,274,0,27,1,0,3,0,271,398,3382
2020/7/13,19:00,3307,0,2428,272,0,27,0,0,4,0,154,422,3307
2020/7/13,20:00,3143,0,2397,198,0,27,0,0,5,0,52,464,3143
2020/7/13,21:00,2974,0,2228,188,0,27,0,0,7,0,44,480,2974
2020/7/13,22:00,2875,0,2140,178,0,27,0,0,7,0,72,451,2875
2020/7/13,23:00,2725,0,2014,169,0,25,0,0,7,0,74,436,2725
2020/7/14,0:00,2517,0,1917,169,0,25,0,0,7,0,50,349,2517
2020/7/14,1:00,2367,0,1844,176,0,25,0,0,7,0,-37,352,2367
2020/7/14,2:00,2324,0,1829,186,0,25,0,0,7,0,-50,327,2324
2020/7/14,3:00,2355,0,1855,185,0,25,0,0,8,0,-50,332,2355
2020/7/14,4:00,2389,0,1870,186,0,25,0,0,10,0,-50,348,2389
2020/7/14,5:00,2436,0,1890,185,0,25,4,0,10,0,-29,351,2436
2020/7/14,6:00,2613,0,1982,174,0,25,26,0,12,0,25,369,2613
2020/7/14,7:00,2954,0,2198,175,0,26,74,0,12,0,38,431,2954
2020/7/14,8:00,3381,0,2511,175,0,27,104,0,13,0,63,488,3381
2020/7/14,9:00,3697,0,2713,200,0,26,155,0,14,0,45,544,3697
2020/7/14,10:00,3774,0,2730,206,0,26,188,0,16,0,46,562,3774
2020/7/14,11:00,3768,0,2698,207,0,26,208,0,18,0,45,566,3768
2020/7/14,12:00,3606,0,2532,180,0,26,198,0,19,0,52,599,3606
2020/7/14,13:00,3655,0,2584,201,0,26,189,0,19,0,55,581,3655
2020/7/14,14:00,3648,0,2612,202,0,26,177,0,19,0,57,555,3648
2020/7/14,15:00,3619,0,2629,226,0,26,117,0,19,0,57,545,3619
2020/7/14,16:00,3554,0,2595,226,0,26,41,0,20,0,77,569,3554
2020/7/14,17:00,3486,0,2544,234,0,26,19,0,20,0,99,544,3486
2020/7/14,18:00,3478,0,2489,246,0,26,2,0,21,0,149,545,3478
2020/7/14,19:00,3425,0,2377,245,0,26,0,0,20,0,225,532,3425
2020/7/14,20:00,3259,0,2271,200,0,26,0,0,21,0,143,598,3259
2020/7/14,21:00,3073,0,2172,184,0,26,0,0,21,0,90,580,3073
2020/7/14,22:00,2946,0,2137,177,0,26,0,0,22,0,41,543,2946
2020/7/14,23:00,2787,0,2031,172,0,24,0,0,21,0,33,506,2787
2020/7/15,0:00,2565,0,1921,167,0,24,0,0,14,0,7,432,2565
2020/7/15,1:00,2409,0,1835,172,0,24,0,0,13,0,-66,431,2409
2020/7/15,2:00,2352,0,1820,183,0,24,0,0,13,0,-100,412,2352
2020/7/15,3:00,2363,0,1828,183,0,24,0,0,11,0,-97,414,2363
2020/7/15,4:00,2380,0,1850,183,0,24,0,0,11,0,-70,382,2380
2020/7/15,5:00,2386,0,1835,182,0,24,7,0,10,0,-43,371,2386
2020/7/15,6:00,2542,0,1872,175,0,24,52,0,10,0,3,406,2542
2020/7/15,7:00,2851,0,2018,174,0,24,133,0,12,0,30,460,2851
2020/7/15,8:00,3249,0,2217,176,0,24,241,0,13,0,56,522,3249
2020/7/15,9:00,3571,0,2344,181,0,25,364,0,13,0,81,563,3571
2020/7/15,10:00,3660,0,2271,220,0,25,373,0,13,0,155,603,3660
2020/7/15,11:00,3680,0,2264,221,0,25,337,0,12,0,213,608,3680
2020/7/15,12:00,3524,0,2266,191,0,25,285,0,12,0,124,621,3524
2020/7/15,13:00,3594,0,2388,191,0,25,231,0,12,0,115,632,3594
2020/7/15,14:00,3586,0,2480,192,0,25,174,0,13,0,61,641,3586
2020/7/15,15:00,3525,0,2464,265,0,25,118,0,11,0,20,622,3525
2020/7/15,16:00,3492,0,2499,266,0,25,51,0,11,0,38,602,3492
2020/7/15,17:00,3378,0,2439,265,0,25,24,0,12,0,41,572,3378
2020/7/15,18:00,3350,0,2395,267,0,26,6,0,12,0,95,549,3350
2020/7/15,19:00,3244,0,2295,272,0,26,0,0,12,0,75,564,3244
2020/7/15,20:00,3074,0,2197,202,0,26,0,0,11,0,30,608,3074
2020/7/15,21:00,2898,0,2082,198,0,24,0,0,10,0,19,565,2898
2020/7/15,22:00,2789,0,2031,194,0,24,0,0,9,0,20,511,2789
2020/7/15,23:00,2626,0,1945,193,0,24,0,0,8,0,-9,465,2626
2020/7/16,0:00,2423,0,1846,187,0,29,0,0,6,0,-26,381,2423
2020/7/16,1:00,2294,0,1847,193,0,29,0,0,6,0,-138,357,2294
2020/7/16,2:00,2263,0,1842,197,0,29,0,0,6,0,-190,379,2263
2020/7/16,3:00,2293,0,1853,200,0,30,0,0,5,0,-134,339,2293
2020/7/16,4:00,2318,0,1853,202,0,29,0,0,6,0,-112,340,2318
2020/7/16,5:00,2341,0,1839,201,0,29,26,0,5,0,-86,327,2341
2020/7/16,6:00,2473,0,1844,200,0,29,118,0,5,0,-112,389,2473
2020/7/16,7:00,2729,0,1904,192,0,29,255,0,3,0,-99,445,2729
2020/7/16,8:00,3076,0,1962,187,0,30,361,0,3,0,-37,570,3076
2020/7/16,9:00,3325,0,2048,185,0,30,414,0,3,0,20,625,3325
2020/7/16,10:00,3399,0,2104,194,0,30,429,0,2,0,33,607,3399
2020/7/16,11:00,3440,0,2045,197,0,30,484,0,2,0,94,588,3440
2020/7/16,12:00,3343,0,1933,199,0,29,498,0,2,0,109,573,3343
2020/7/16,13:00,3470,0,2050,202,0,30,454,0,2,0,139,593,3470
2020/7/16,14:00,3520,0,2129,209,0,30,365,0,2,0,179,606,3520
2020/7/16,15:00,3497,0,2155,275,0,30,248,0,2,0,219,568,3497
2020/7/16,16:00,3506,0,2347,275,0,31,136,0,1,0,173,543,3506
2020/7/16,17:00,3406,0,2393,277,0,31,45,0,1,0,128,531,3406
2020/7/16,18:00,3389,0,2399,285,0,31,7,0,1,0,158,508,3389
2020/7/16,19:00,3296,0,2364,288,0,31,0,0,1,0,103,509,3296
2020/7/16,20:00,3122,0,2276,246,0,31,0,0,2,0,47,520,3122
2020/7/16,21:00,2937,0,2125,226,0,31,0,0,2,0,24,529,2937
2020/7/16,22:00,2828,0,2071,217,0,31,0,0,2,0,20,487,2828
2020/7/16,23:00,2672,0,1966,214,0,29,0,0,3,0,19,441,2672
2020/7/17,0:00,2466,0,1814,203,0,29,0,0,3,0,-5,422,2466
2020/7/17,1:00,2324,0,1789,196,0,29,0,0,4,0,-77,383,2324
2020/7/17,2:00,2284,0,1813,206,0,29,0,0,5,0,-124,355,2284
2020/7/17,3:00,2308,0,1819,211,0,29,0,0,6,0,-56,299,2308
2020/7/17,4:00,2338,0,1829,211,0,29,0,0,7,0,-27,289,2338
2020/7/17,5:00,2373,0,1817,211,0,29,6,0,8,0,-14,316,2373
2020/7/17,6:00,2510,0,1863,205,0,29,27,0,9,0,6,371,2510
2020/7/17,7:00,2783,0,2034,207,0,29,55,0,9,0,20,429,2783
2020/7/17,8:00,3100,0,2147,210,0,31,96,0,8,0,45,563,3100
2020/7/17,9:00,3350,0,2280,210,0,30,155,0,8,0,76,591,3350
2020/7/17,10:00,3401,0,2262,217,0,30,202,0,7,0,44,639,3401
2020/7/17,11:00,3419,0,2233,212,0,30,250,0,7,0,30,657,3419
2020/7/17,12:00,3291,0,2102,212,0,29,261,0,7,0,20,660,3291
2020/7/17,13:00,3361,0,2183,214,0,30,233,0,7,0,54,640,3361
2020/7/17,14:00,3368,0,2201,223,0,30,190,0,7,0,70,647,3368
2020/7/17,15:00,3341,0,2215,263,0,31,130,0,7,0,85,610,3341
2020/7/17,16:00,3331,0,2268,265,0,31,64,0,7,0,123,573,3331
2020/7/17,17:00,3271,0,2235,265,0,31,27,0,6,0,144,563,3271
2020/7/17,18:00,3260,0,2251,275,0,31,4,0,6,0,178,515,3260
2020/7/17,19:00,3183,0,2244,275,0,31,0,0,5,0,107,521,3183
2020/7/17,20:00,3036,0,2195,271,0,31,0,0,6,0,23,510,3036
2020/7/17,21:00,2867,0,2094,218,0,30,0,0,6,0,17,502,2867
2020/7/17,22:00,2764,0,2034,208,0,30,0,0,6,0,19,467,2764
2020/7/17,23:00,2628,0,1936,200,0,31,0,0,5,0,22,434,2628
2020/7/18,0:00,2435,0,1857,187,0,30,0,0,5,0,16,340,2435
2020/7/18,1:00,2292,0,1757,187,0,30,0,0,5,0,-9,322,2292
2020/7/18,2:00,2258,0,1750,202,0,30,0,0,4,0,-29,301,2258
2020/7/18,3:00,2281,0,1781,202,0,30,0,0,4,0,17,247,2281
2020/7/18,4:00,2290,0,1789,201,0,30,0,0,5,0,16,249,2290
2020/7/18,5:00,2286,0,1768,199,0,30,12,0,5,0,16,256,2286
2020/7/18,6:00,2335,0,1780,192,0,30,21,0,5,0,16,291,2335
2020/7/18,7:00,2508,0,1814,191,0,30,51,0,4,0,11,407,2508
2020/7/18,8:00,2736,0,1961,191,0,30,87,0,4,0,24,439,2736
2020/7/18,9:00,2940,0,2041,195,0,30,120,0,4,0,37,513,2940
2020/7/18,10:00,3024,0,2045,206,0,30,184,0,4,0,34,521,3024
2020/7/18,11:00,3037,0,2003,206,0,30,236,0,5,0,14,543,3037
2020/7/18,12:00,2965,0,1967,203,0,30,264,0,5,0,14,482,2965
2020/7/18,13:00,2920,0,1959,205,0,30,238,0,4,0,14,470,2920
2020/7/18,14:00,2908,0,1909,202,0,30,241,0,5,0,16,505,2908
2020/7/18,15:00,2899,0,1913,206,0,30,203,0,5,0,21,521,2899
2020/7/18,16:00,2908,0,1943,213,0,31,115,0,4,0,58,544,2908
2020/7/18,17:00,2963,0,1965,221,0,31,50,0,3,0,165,528,2963
2020/7/18,18:00,3021,0,1970,231,0,31,10,0,3,0,261,515,3021
2020/7/18,19:00,3009,0,1941,231,0,31,0,0,3,0,295,508,3009
2020/7/18,20:00,2889,0,1888,222,0,31,0,0,4,0,228,516,2889
2020/7/18,21:00,2737,0,1816,216,0,31,0,0,4,0,143,527,2737
2020/7/18,22:00,2640,0,1865,199,0,31,0,0,4,0,31,510,2640
2020/7/18,23:00,2528,0,1805,192,0,31,0,0,5,0,20,475,2528
2020/7/19,0:00,2359,0,1717,184,0,30,0,0,10,0,13,405,2359
2020/7/19,1:00,2222,0,1628,185,0,30,0,0,10,0,-36,405,2222
2020/7/19,2:00,2195,0,1628,199,0,30,0,0,10,0,-70,398,2195
2020/7/19,3:00,2209,0,1638,199,0,30,0,0,10,0,-29,361,2209
2020/7/19,4:00,2218,0,1665,199,0,30,0,0,10,0,-28,342,2218
2020/7/19,5:00,2195,0,1634,202,0,30,12,0,9,0,-45,353,2195
2020/7/19,6:00,2210,0,1635,193,0,30,57,0,8,0,-74,361,2210
2020/7/19,7:00,2310,0,1645,189,0,30,149,0,7,0,-121,411,2310
2020/7/19,8:00,2491,0,1651,187,0,30,344,0,6,0,-201,474,2491
2020/7/19,9:00,2726,0,1677,185,0,30,616,0,5,0,-295,508,2726
2020/7/19,10:00,2913,0,1653,194,0,32,848,0,5,0,-377,558,2913
2020/7/19,11:00,3050,0,1678,196,0,32,935,0,6,0,-426,629,3050
2020/7/19,12:00,3128,0,1630,195,0,32,957,0,6,0,-294,602,3128
2020/7/19,13:00,3128,0,1634,201,0,32,914,0,6,0,-249,590,3128
2020/7/19,14:00,3115,0,1653,198,0,32,800,0,6,0,-139,565,3115
2020/7/19,15:00,3146,0,1754,211,0,32,604,0,5,0,-1,541,3146
2020/7/19,16:00,3172,0,1961,211,0,32,353,0,5,0,14,596,3172
2020/7/19,17:00,3241,0,2161,211,0,32,137,0,4,0,120,576,3241
2020/7/19,18:00,3296,0,2185,221,0,32,18,0,4,0,305,531,3296
2020/7/19,19:00,3314,0,2189,222,0,32,0,0,4,0,351,516,3314
2020/7/19,20:00,3197,0,2287,221,0,32,0,0,4,0,128,525,3197
2020/7/19,21:00,3018,0,2181,207,0,32,0,0,4,0,18,576,3018
2020/7/19,22:00,2836,0,2021,198,0,32,0,0,4,0,16,565,2836
2020/7/19,23:00,2682,0,1925,192,0,32,0,0,3,0,16,514,2682
2020/7/20,0:00,2468,0,1789,188,0,30,0,0,2,0,16,443,2468
2020/7/20,1:00,2313,0,1677,187,0,31,0,0,1,0,16,401,2313
2020/7/20,2:00,2260,0,1655,196,0,30,0,0,2,0,-10,387,2260
2020/7/20,3:00,2272,0,1710,202,0,30,0,0,1,0,-34,363,2272
2020/7/20,4:00,2290,0,1749,201,0,30,0,0,1,0,-43,352,2290
2020/7/20,5:00,2299,0,1748,204,0,30,24,0,1,0,-54,346,2299
2020/7/20,6:00,2512,0,1845,192,0,30,153,0,1,0,-114,405,2512
2020/7/20,7:00,2931,0,1949,190,0,31,361,0,1,0,-114,513,2931
2020/7/20,8:00,3527,0,2123,195,0,31,600,0,1,0,-40,617,3527
2020/7/20,9:00,3991,0,2331,198,0,32,739,0,2,0,14,675,3991
2020/7/20,10:00,4187,0,2406,208,0,32,848,0,2,0,16,675,4187
2020/7/20,11:00,4375,0,2549,201,0,32,906,0,2,0,16,669,4375
2020/7/20,12:00,4346,0,2596,196,0,32,842,0,1,0,21,658,4346
2020/7/20,13:00,4485,0,2842,199,0,31,705,0,1,0,50,657,4485
2020/7/20,14:00,4497,0,2971,212,0,31,541,0,1,0,109,632,4497
2020/7/20,15:00,4391,0,3008,257,0,32,355,0,1,0,176,562,4391
2020/7/20,16:00,4313,0,3040,288,0,32,189,0,1,0,267,496,4313
2020/7/20,17:00,4096,0,3049,291,0,32,56,0,1,0,204,463,4096
2020/7/20,18:00,3997,0,3042,301,0,32,5,0,1,0,171,445,3997
2020/7/20,19:00,3861,0,2980,292,0,32,0,0,1,0,110,446,3861
2020/7/20,20:00,3605,0,2771,254,0,32,0,0,1,0,15,532,3605
2020/7/20,21:00,3371,0,2515,211,0,32,0,0,1,0,12,600,3371
2020/7/20,22:00,3190,0,2381,199,0,32,0,0,1,0,12,565,3190
2020/7/20,23:00,2956,0,2217,190,0,32,0,0,1,0,2,514,2956
2020/7/21,0:00,2702,0,2049,187,0,32,0,0,1,0,0,433,2702
2020/7/21,1:00,2520,0,1884,188,0,32,0,0,1,0,0,415,2520
2020/7/21,2:00,2450,0,1848,204,0,30,0,0,1,0,0,367,2450
2020/7/21,3:00,2451,0,1838,205,0,32,0,0,1,0,-1,376,2451
2020/7/21,4:00,2465,0,1859,203,0,32,0,0,1,0,-16,386,2465
2020/7/21,5:00,2500,0,1865,202,0,31,15,0,1,0,-9,395,2500
2020/7/21,6:00,2662,0,1951,194,0,30,49,0,1,0,0,437,2662
2020/7/21,7:00,2995,0,2159,192,0,31,104,0,1,0,0,508,2995
2020/7/21,8:00,3436,0,2431,194,0,32,173,0,1,0,0,605,3436
2020/7/21,9:00,3766,0,2651,195,0,32,282,0,1,0,0,605,3766
2020/7/21,10:00,3928,0,2677,201,0,32,405,0,1,0,0,612,3928
2020/7/21,11:00,4022,0,2771,199,0,32,425,0,1,0,0,594,4022
2020/7/21,12:00,3948,0,2653,194,0,31,459,0,1,0,4,606,3948
2020/7/21,13:00,4130,0,2881,204,0,31,413,0,1,0,51,549,4130
2020/7/21,14:00,4138,0,3016,215,0,31,307,0,1,0,67,501,4138
2020/7/21,15:00,4106,0,3017,253,0,31,237,0,1,0,80,487,4106
2020/7/21,16:00,4076,0,3102,284,0,33,128,0,1,0,84,444,4076
2020/7/21,17:00,3930,0,3064,287,0,33,45,0,1,0,35,465,3930
2020/7/21,18:00,3906,0,3088,297,0,33,8,0,2,0,20,458,3906
2020/7/21,19:00,3820,0,2982,288,0,33,0,0,2,0,20,495,3820
2020/7/21,20:00,3612,0,2729,252,0,33,0,0,3,0,22,573,3612
2020/7/21,21:00,3387,0,2512,213,0,33,0,0,4,0,28,597,3387
2020/7/21,22:00,3231,0,2425,199,0,33,0,0,6,0,10,558,3231
2020/7/21,23:00,3029,0,2275,191,0,32,0,0,7,0,8,516,3029
2020/7/22,0:00,2777,0,2113,192,0,31,0,0,6,0,8,427,2777
2020/7/22,1:00,2593,0,1938,192,0,31,0,0,6,0,8,418,2593
2020/7/22,2:00,2529,0,1872,207,0,31,0,0,7,0,7,405,2529
2020/7/22,3:00,2528,0,1835,207,0,31,0,0,8,0,8,439,2528
2020/7/22,4:00,2541,0,1862,206,0,31,0,0,7,0,7,428,2541
2020/7/22,5:00,2572,0,1895,208,0,31,17,0,7,0,8,406,2572
2020/7/22,6:00,2764,0,2027,201,0,31,72,0,7,0,7,419,2764
2020/7/22,7:00,3152,0,2241,202,0,31,157,0,7,0,7,507,3152
2020/7/22,8:00,3645,0,2530,208,0,33,253,0,7,0,8,606,3645
2020/7/22,9:00,4046,0,2843,210,0,32,343,0,6,0,8,604,4046
2020/7/22,10:00,4151,0,2908,216,0,32,359,0,6,0,25,605,4151
2020/7/22,11:00,4203,0,2938,217,0,32,374,0,7,0,26,609,4203
2020/7/22,12:00,4122,0,2771,218,0,32,481,0,8,0,2,610,4122
2020/7/22,13:00,4407,0,2924,230,0,32,588,0,7,0,21,605,4407
2020/7/22,14:00,4439,0,3034,234,0,32,476,0,6,0,95,562,4439
2020/7/22,15:00,4416,0,3061,272,0,32,371,0,6,0,126,548,4416
2020/7/22,16:00,4381,0,3150,304,0,32,221,0,6,0,179,489,4381
2020/7/22,17:00,4162,0,3090,306,0,33,70,0,6,0,85,572,4162
2020/7/22,18:00,4058,0,3069,315,0,33,7,0,6,0,70,558,4058
2020/7/22,19:00,3946,0,2974,305,0,33,0,0,7,0,48,579,3946
2020/7/22,20:00,3719,0,2788,263,0,33,0,0,7,0,17,611,3719
2020/7/22,21:00,3492,0,2569,228,0,33,0,0,7,0,13,642,3492
2020/7/22,22:00,3325,0,2480,212,0,33,0,0,7,0,15,578,3325
2020/7/22,23:00,3123,0,2340,210,0,33,0,0,6,0,0,534,3123
2020/7/23,0:00,2842,0,2039,208,0,33,0,0,5,0,0,557,2842
2020/7/23,1:00,2621,0,1894,212,0,31,0,0,4,0,0,480,2621
2020/7/23,2:00,2529,0,1826,222,0,31,0,0,3,0,0,447,2529
2020/7/23,3:00,2521,0,1811,224,0,31,0,0,2,0,0,453,2521
2020/7/23,4:00,2503,0,1773,225,0,31,0,0,2,0,0,472,2503
2020/7/23,5:00,2476,0,1765,223,0,31,9,0,2,0,0,446,2476
2020/7/23,6:00,2517,0,1769,214,0,31,28,0,2,0,0,473,2517
2020/7/23,7:00,2742,0,1899,217,0,31,71,0,2,0,0,522,2742
2020/7/23,8:00,3070,0,2107,216,0,32,109,0,2,0,0,604,3070
2020/7/23,9:00,3306,0,2254,213,0,32,151,0,2,0,0,654,3306
2020/7/23,10:00,3388,0,2312,221,0,32,156,0,3,0,0,664,3388
2020/7/23,11:00,3435,0,2367,211,0,32,162,0,3,0,0,660,3435
2020/7/23,12:00,3356,0,2280,212,0,32,162,0,3,0,0,667,3356
2020/7/23,13:00,3341,0,2276,218,0,32,149,0,3,0,0,663,3341
2020/7/23,14:00,3302,0,2314,216,0,32,119,0,3,0,0,618,3302
2020/7/23,15:00,3276,0,2322,218,0,32,101,0,3,0,16,584,3276
2020/7/23,16:00,3281,0,2373,258,0,32,57,0,3,0,43,515,3281
2020/7/23,17:00,3288,0,2379,294,0,33,27,0,3,0,84,468,3288
2020/7/23,18:00,3348,0,2434,300,0,33,4,0,4,0,102,471,3348
2020/7/23,19:00,3311,0,2411,301,0,33,0,0,5,0,91,470,3311
2020/7/23,20:00,3176,0,2366,253,0,33,0,0,6,0,41,477,3176
2020/7/23,21:00,3013,0,2253,216,0,33,0,0,7,0,21,483,3013
2020/7/23,22:00,2870,0,2124,209,0,33,0,0,8,0,2,494,2870
2020/7/23,23:00,2730,0,2022,200,0,33,0,0,8,0,0,467,2730
2020/7/24,0:00,2528,0,1864,199,0,33,0,0,7,0,0,425,2528
2020/7/24,1:00,2377,0,1724,210,0,33,0,0,7,0,-13,416,2377
2020/7/24,2:00,2328,0,1701,218,0,33,0,0,8,0,-40,408,2328
2020/7/24,3:00,2338,0,1710,220,0,33,0,0,7,0,-40,408,2338
2020/7/24,4:00,2336,0,1674,220,0,33,0,0,6,0,0,403,2336
2020/7/24,5:00,2275,0,1632,216,0,31,22,0,4,0,-54,424,2275
2020/7/24,6:00,2311,0,1652,209,0,32,112,0,3,0,-141,444,2311
2020/7/24,7:00,2474,0,1675,211,0,33,233,0,2,0,-159,479,2474
2020/7/24,8:00,2768,0,1735,207,0,33,398,0,2,0,-45,438,2768
2020/7/24,9:00,3037,0,1803,211,0,33,481,0,2,0,0,507,3037
2020/7/24,10:00,3137,0,1822,217,0,33,505,0,2,0,0,558,3137
2020/7/24,11:00,3245,0,1912,208,0,33,505,0,2,0,0,585,3245
2020/7/24,12:00,3235,0,1963,208,0,33,429,0,2,0,0,600,3235
2020/7/24,13:00,3253,0,2100,210,0,33,335,0,2,0,0,573,3253
2020/7/24,14:00,3252,0,2215,210,0,32,240,0,2,0,0,553,3252
2020/7/24,15:00,3269,0,2265,211,0,31,186,0,3,0,39,534,3269
2020/7/24,16:00,3312,0,2396,248,0,31,94,0,3,0,66,474,3312
2020/7/24,17:00,3363,0,2442,295,0,31,28,0,3,0,121,443,3363
2020/7/24,18:00,3459,0,2563,297,0,31,3,0,3,0,145,417,3459
2020/7/24,19:00,3440,0,2623,295,0,31,0,0,3,0,83,405,3440
2020/7/24,20:00,3299,0,2602,235,0,32,0,0,3,0,16,411,3299
2020/7/24,21:00,3123,0,2432,206,0,32,0,0,4,0,10,439,3123
2020/7/24,22:00,2973,0,2274,201,0,32,0,0,3,0,10,453,2973
2020/7/24,23:00,2812,0,2145,198,0,31,0,0,3,0,1,434,2812
2020/7/25,0:00,2594,0,1929,198,0,31,0,0,5,0,0,431,2594
2020/7/25,1:00,2416,0,1789,210,0,29,0,0,6,0,0,382,2416
2020/7/25,2:00,2353,0,1724,215,0,29,0,0,7,0,0,378,2353
2020/7/25,3:00,2357,0,1729,215,0,29,0,0,7,0,0,377,2357
2020/7/25,4:00,2361,0,1720,212,0,29,0,0,8,0,0,392,2361
2020/7/25,5:00,2361,0,1713,201,0,29,11,0,10,0,0,397,2361
2020/7/25,6:00,2388,0,1708,198,0,29,40,0,10,0,0,403,2388
2020/7/25,7:00,2566,0,1829,197,0,29,86,0,9,0,0,416,2566
2020/7/25,8:00,2848,0,1958,199,0,29,186,0,10,0,0,466,2848
2020/7/25,9:00,3151,0,2088,206,0,30,262,0,10,0,0,555,3151
2020/7/25,10:00,3284,0,2082,206,0,30,290,0,11,0,48,617,3284
2020/7/25,11:00,3376,0,2093,200,0,30,345,0,13,0,55,640,3376
2020/7/25,12:00,3398,0,2177,199,0,30,314,0,11,0,27,640,3398
2020/7/25,13:00,3351,0,2176,190,0,30,279,0,10,0,24,642,3351
2020/7/25,14:00,3350,0,2239,193,0,30,221,0,10,0,21,636,3350
2020/7/25,15:00,3308,0,2268,193,0,30,147,0,10,0,19,641,3308
2020/7/25,16:00,3325,0,2373,203,0,30,66,0,10,0,17,626,3325
2020/7/25,17:00,3367,0,2478,205,0,30,19,0,10,0,17,608,3367
2020/7/25,18:00,3418,0,2475,204,0,30,2,0,11,0,100,596,3418
2020/7/25,19:00,3376,0,2452,201,0,31,0,0,13,0,101,578,3376
2020/7/25,20:00,3220,0,2369,189,0,31,0,0,14,0,42,575,3220
2020/7/25,21:00,3033,0,2231,185,0,31,0,0,13,0,16,557,3033
2020/7/25,22:00,2886,0,2127,184,0,31,0,0,13,0,16,515,2886
2020/7/25,23:00,2729,0,2012,178,0,31,0,0,13,0,16,479,2729
2020/7/26,0:00,2521,0,1829,173,0,29,0,0,15,0,16,459,2521
2020/7/26,1:00,2366,0,1692,177,0,30,0,0,14,0,16,437,2366
2020/7/26,2:00,2309,0,1695,182,0,29,0,0,15,0,-20,408,2309
2020/7/26,3:00,2308,0,1726,182,0,29,0,0,15,0,-26,382,2308
2020/7/26,4:00,2313,0,1743,178,0,29,0,0,15,0,-26,374,2313
2020/7/26,5:00,2301,0,1759,173,0,29,10,0,15,0,-26,341,2301
2020/7/26,6:00,2316,0,1735,172,0,29,52,0,15,0,-26,339,2316
2020/7/26,7:00,2492,0,1769,170,0,29,104,0,14,0,-10,416,2492
2020/7/26,8:00,2738,0,1894,177,0,29,157,0,13,0,16,452,2738
2020/7/26,9:00,2935,0,1884,184,0,31,293,0,12,0,15,516,2935
2020/7/26,10:00,3076,0,1775,183,0,31,539,0,13,0,-44,579,3076
2020/7/26,11:00,3357,0,1810,178,0,31,791,0,12,0,-38,573,3357
2020/7/26,12:00,3471,0,1973,173,0,31,648,0,11,0,98,537,3471
2020/7/26,13:00,3413,0,2165,171,0,31,390,0,12,0,110,534,3413
2020/7/26,14:00,3329,0,2210,180,0,31,273,0,12,0,99,524,3329
2020/7/26,15:00,3259,0,2247,183,0,31,226,0,13,0,49,510,3259
2020/7/26,16:00,3282,0,2344,196,0,31,137,0,13,0,41,520,3282
2020/7/26,17:00,3346,0,2411,201,0,31,63,0,14,0,87,539,3346
2020/7/26,18:00,3427,0,2577,204,0,31,8,0,12,0,72,523,3427
2020/7/26,19:00,3397,0,2572,200,0,31,0,0,12,0,69,513,3397
2020/7/26,20:00,3263,0,2446,185,0,31,0,0,12,0,59,530,3263
2020/7/26,21:00,3082,0,2280,177,0,31,0,0,11,0,48,535,3082
2020/7/26,22:00,2899,0,2142,175,0,31,0,0,11,0,45,495,2899
2020/7/26,23:00,2740,0,2062,167,0,31,0,0,10,0,27,443,2740
2020/7/27,0:00,2521,0,1950,179,0,29,0,0,10,0,-29,382,2521
2020/7/27,1:00,2351,0,1903,183,0,29,0,0,11,0,-189,414,2351
2020/7/27,2:00,2300,0,1903,186,0,29,0,0,14,0,-233,401,2300
2020/7/27,3:00,2309,0,1955,186,0,31,0,0,14,0,-290,413,2309
2020/7/27,4:00,2332,0,1954,179,0,31,0,0,13,0,-271,426,2332
2020/7/27,5:00,2370,0,1906,177,0,29,17,0,12,0,-184,413,2370
2020/7/27,6:00,2570,0,1933,180,0,29,92,0,11,0,-103,428,2570
2020/7/27,7:00,2965,0,2143,177,0,31,217,0,9,0,-69,457,2965
2020/7/27,8:00,3536,0,2457,188,0,30,373,0,8,0,-28,508,3536
2020/7/27,9:00,4011,0,2799,188,0,30,477,0,7,0,21,489,4011
2020/7/27,10:00,4234,0,2932,191,0,30,525,0,7,0,21,528,4234
2020/7/27,11:00,4328,0,3055,189,0,30,473,0,8,0,21,552,4328
2020/7/27,12:00,4174,0,3003,188,0,30,336,0,9,0,20,588,4174
2020/7/27,13:00,4200,0,3167,189,0,30,225,0,8,0,34,547,4200
2020/7/27,14:00,4149,0,3200,190,0,30,170,0,8,0,42,509,4149
2020/7/27,15:00,4097,0,3180,195,0,30,155,0,8,0,33,496,4097
2020/7/27,16:00,4126,0,3164,269,0,30,95,0,8,0,92,468,4126
2020/7/27,17:00,4014,0,3066,287,0,30,34,0,7,0,69,521,4014
2020/7/27,18:00,3950,0,2898,291,0,30,3,0,7,0,177,544,3950
2020/7/27,19:00,3825,0,2840,279,0,31,0,0,6,0,148,521,3825
2020/7/27,20:00,3616,0,2724,259,0,31,0,0,6,0,31,565,3616
2020/7/27,21:00,3394,0,2563,191,0,31,0,0,6,0,20,583,3394
2020/7/27,22:00,3236,0,2487,191,0,31,0,0,6,0,21,500,3236
2020/7/27,23:00,3029,0,2318,186,0,31,0,0,6,0,21,467,3029
2020/7/28,0:00,2764,0,2064,192,0,29,0,0,8,0,20,451,2764
